VendorNumber,VendorName,Brand,Purchaseprice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreighhtCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
9165,ULTRA BEVERAGE COMPANY LLP,19001,18.18,750.0,27.99,96.0,1745.2800000000002,1.0,28.99,28.99,0.11,68054.70000000003,-1716.2900000000002,-98.33894847818115,0.010416666666666666,0.016610515218188484
1392,CONSTELLATION BRANDS INC,8124,6.75,750.0,9.99,258.0,1741.5,75.0,830.2500000000002,399.64000000000016,8.32,79528.99,-911.2499999999998,-52.32558139534882,0.29069767441860467,0.47674418604651175
9552,M S WALKER INC,6721,10.95,1500.0,15.99,159.0,1741.0500000000006,11.0,186.89,67.96,2.47,55551.819999999985,-1554.1600000000008,-89.26567301341146,0.06918238993710692,0.10734326986588548
90032,LABELLE VYDS AND WINERY,14381,10.52,750.0,15.99,165.0,1735.8,26.0,415.74000000000007,191.88000000000002,2.8900000000000006,778.25,-1320.06,-76.04908399585206,0.15757575757575756,0.23950916004147949
9165,ULTRA BEVERAGE COMPANY LLP,27111,40.26,750.0,59.99,43.0,1731.1799999999998,4.0,239.96,119.98,0.45,68054.70000000003,-1491.2199999999998,-86.13893413740917,0.09302325581395349,0.13861065862590835
4425,MARTIGNETTI COMPANIES,10680,7.18,750.0,10.99,241.0,1730.38,25.0,274.75,142.86999999999998,2.7800000000000007,144929.24,-1455.63,-84.1219847663519,0.1037344398340249,0.158780152336481
660,SAZERAC NORTH AMERICA INC.,756,5.34,1000.0,6.99,324.0,1730.1599999999996,60.0,419.4000000000002,188.73000000000005,62.99999999999998,17932.329999999994,-1310.7599999999993,-75.75946733250102,0.18518518518518517,0.24240532667498976
9165,ULTRA BEVERAGE COMPANY LLP,9092,21.89,750.0,34.99,79.0,1729.3099999999997,3.0,104.97,104.97,2.37,68054.70000000003,-1624.3399999999997,-93.92994893917226,0.0379746835443038,0.060700510608277296
653,STATE WINE & SPIRITS,16860,13.51,750.0,19.99,128.0,1729.2799999999997,0.0,0.0,0.0,0.0,8014.98,-1729.2799999999997,-100.0,0.0,0.0
9552,M S WALKER INC,26428,9.14,750.0,13.99,189.0,1727.4600000000003,46.0,643.5400000000001,251.82000000000005,5.120000000000001,55551.819999999985,-1083.92,-62.74646012063955,0.24338624338624337,0.3725353987936045
6785,PALM BAY INTERNATIONAL INC,13766,8.21,750.0,12.99,210.0,1724.1,9.0,116.90999999999998,103.91999999999999,0.99,13605.409999999998,-1607.1899999999998,-93.21907081955803,0.04285714285714286,0.06780929180441969
9819,TREASURY WINE ESTATES,33039,10.32,1500.0,16.99,167.0,1723.4400000000003,39.0,854.6100000000001,260.88000000000005,8.75,14836.570000000005,-868.8300000000002,-50.41254699902521,0.23353293413173654,0.49587453000974796
9165,ULTRA BEVERAGE COMPANY LLP,20992,6.7,750.0,12.99,257.0,1721.9000000000005,0.0,0.0,0.0,0.0,68054.70000000003,-1721.9000000000005,-100.0,0.0,0.0
9552,M S WALKER INC,8632,12.85,750.0,18.99,134.0,1721.9,4.0,75.96,37.98,3.15,55551.819999999985,-1645.94,-95.58859399500551,0.029850746268656716,0.04411406004994482
90047,CRUSH WINES,19041,6.62,750.0,10.99,260.0,1721.2000000000007,31.0,309.69000000000005,269.7300000000001,3.42,1457.7299999999998,-1411.5100000000007,-82.00732047408785,0.11923076923076924,0.1799267952591215
4425,MARTIGNETTI COMPANIES,33278,5.36,750.0,8.99,321.0,1720.5599999999993,55.0,439.45000000000016,255.68000000000012,6.07,144929.24,-1281.1099999999992,-74.45889710326868,0.17133956386292834,0.25541102896731316
4425,MARTIGNETTI COMPANIES,46489,7.48,750.0,12.99,230.0,1720.4,12.0,155.88000000000002,116.90999999999998,1.3200000000000003,144929.24,-1564.52,-90.93931643803766,0.05217391304347826,0.09060683561962335
8892,TRINCHERO FAMILY ESTATES,33212,5.7,1500.0,8.49,301.0,1715.7000000000007,107.0,908.4300000000001,178.29000000000002,24.060000000000002,11595.970000000003,-807.2700000000007,-47.05193215597134,0.3554817275747508,0.5294806784402866
6213,MHW LTD,5838,17.85,750.0,29.99,96.0,1713.5999999999995,3.0,80.97,80.97,2.37,9621.580000000002,-1632.6299999999994,-95.27485994397759,0.03125,0.0472514005602241
6785,PALM BAY INTERNATIONAL INC,16151,7.38,750.0,10.99,232.0,1712.1599999999994,36.0,395.6400000000001,175.84,4.02,13605.409999999998,-1316.5199999999993,-76.89234650967198,0.15517241379310345,0.2310765349032802
4425,MARTIGNETTI COMPANIES,23275,7.09,750.0,11.99,241.0,1708.6899999999996,38.0,418.6200000000001,341.6900000000001,4.2,144929.24,-1290.0699999999995,-75.5005296455179,0.15767634854771784,0.244994703544821
4425,MARTIGNETTI COMPANIES,20693,13.24,750.0,32.99,129.0,1707.96,0.0,0.0,0.0,0.0,144929.24,-1707.96,-100.0,0.0,0.0
9552,M S WALKER INC,11926,8.05,750.0,11.99,212.0,1706.5999999999995,43.0,515.57,167.86,4.820000000000001,55551.819999999985,-1191.0299999999993,-69.78964022032109,0.2028301886792453,0.3021035977967891
7245,PROXIMO SPIRITS INC.,5655,8.79,1750.0,15.99,194.0,1705.2600000000002,20.0,259.8,220.83000000000004,36.77,38994.78000000001,-1445.4600000000003,-84.76478660145668,0.10309278350515463,0.1523521339854333
9751,VINEDREA WINES LLC,1542,22.72,750.0,29.99,75.0,1703.9999999999995,7.0,209.93,209.93,5.53,24.53,-1494.0699999999995,-87.68016431924882,0.09333333333333334,0.12319835680751177
9206,PHILLIPS PRODUCTS CO.,9028,11.59,750.0,17.99,147.0,1703.7299999999998,18.0,287.82000000000005,255.84000000000006,14.199999999999996,2211.83,-1415.9099999999999,-83.10647813914177,0.12244897959183673,0.1689352186085824
3960,DIAGEO NORTH AMERICA INC,7788,7.96,750.0,12.99,214.0,1703.4399999999998,7.0,104.92999999999999,89.94,5.5200000000000005,257032.07000000007,-1598.5099999999998,-93.84011177382237,0.03271028037383177,0.06159888226177617
4425,MARTIGNETTI COMPANIES,8929,5.8,750.0,8.99,293.0,1699.3999999999992,45.0,584.55,246.81000000000006,5.030000000000001,144929.24,-1114.8499999999992,-65.60256561139224,0.15358361774744028,0.34397434388607756
1392,CONSTELLATION BRANDS INC,44217,10.95,750.0,15.99,155.0,1697.2500000000005,10.0,159.9,111.92999999999999,1.11,79528.99,-1537.3500000000004,-90.57887759611135,0.06451612903225806,0.09421122403888642
7153,PINE STATE TRADING CO,3204,15.71,750.0,21.99,108.0,1696.6799999999998,4.0,96.96,96.96,3.16,15884.819999999998,-1599.7199999999998,-94.28531013508734,0.037037037037037035,0.05714689864912653
4425,MARTIGNETTI COMPANIES,18642,5.81,1500.0,9.99,292.0,1696.5199999999982,51.0,667.8500000000001,470.29000000000013,11.360000000000001,144929.24,-1028.669999999998,-60.63412161365614,0.17465753424657535,0.3936587838634386
2000,SOUTHERN WINE & SPIRITS NE,19126,8.44,750.0,12.99,201.0,1696.4399999999998,22.0,285.78000000000003,233.82000000000005,2.42,19016.59,-1410.6599999999999,-83.1541345405673,0.10945273631840796,0.168458654594327
1392,CONSTELLATION BRANDS INC,15917,4.66,750.0,6.99,364.0,1696.2400000000005,92.0,645.0800000000004,337.5200000000002,10.240000000000004,79528.99,-1051.16,-61.97000424468234,0.25274725274725274,0.3802999575531766
17035,PERNOD RICARD USA,2615,2.57,50.0,3.49,660.0,1696.1999999999998,60.0,209.40000000000003,125.63999999999994,3.0599999999999996,123780.21999999997,-1486.7999999999997,-87.65475769366819,0.09090909090909091,0.12345242306331804
1392,CONSTELLATION BRANDS INC,27515,8.96,750.0,13.99,189.0,1693.4399999999998,15.0,233.84999999999997,123.91999999999999,1.6600000000000001,79528.99,-1459.59,-86.19083049886622,0.07936507936507936,0.13809169501133786
1392,CONSTELLATION BRANDS INC,39599,4.51,187.0,7.99,375.0,1691.2499999999977,44.0,347.56000000000006,204.74000000000007,1.2800000000000005,79528.99,-1343.6899999999978,-79.44951958610493,0.11733333333333333,0.20550480413895078
480,BACARDI USA INC,5560,12.79,1750.0,15.99,132.0,1688.28,21.0,398.7900000000001,303.84000000000003,38.610000000000014,89286.26999999999,-1289.4899999999998,-76.378918188926,0.1590909090909091,0.23621081811073996
516,BANFI PRODUCTS CORP,6478,4.72,1500.0,8.99,357.0,1685.039999999999,109.0,981.9100000000005,514.4300000000003,24.36999999999999,8510.410000000002,-703.1299999999985,-41.72779281204001,0.30532212885154064,0.5827220718795999
7255,PSP WINES,24520,8.96,750.0,12.99,188.0,1684.4799999999998,1.0,12.99,12.99,0.11,648.71,-1671.4899999999998,-99.22884213525836,0.005319148936170213,0.007711578647416414
10754,PERFECTA WINES,23771,93.54,750.0,144.99,18.0,1683.72,0.0,0.0,0.0,0.0,28720.52,-1683.72,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,26739,27.58,750.0,49.99,61.0,1682.3799999999999,1.0,39.99,39.99,0.11,144929.24,-1642.3899999999999,-97.62301025927555,0.01639344262295082,0.0237698974072445
7153,PINE STATE TRADING CO,27330,7.89,750.0,12.99,213.0,1680.5700000000008,9.0,107.91,83.92999999999999,0.99,15884.819999999998,-1572.6600000000008,-93.57896427997645,0.04225352112676056,0.0642103572002356
2242,DELICATO VINEYARDS INC,15255,2.68,500.0,3.99,626.0,1677.6800000000005,25.0,99.75,79.80000000000001,1.9500000000000004,7982.649999999999,-1577.9300000000005,-94.05428925659244,0.039936102236421724,0.05945710743407561
8352,LUXCO INC,8351,8.26,750.0,10.99,203.0,1676.7799999999997,30.0,329.70000000000016,307.7200000000001,23.679999999999986,10261.599999999997,-1347.0799999999995,-80.33731318360189,0.1477832512315271,0.1966268681639811
8892,TRINCHERO FAMILY ESTATES,42386,5.66,1500.0,8.49,296.0,1675.3600000000006,85.0,721.65,144.32999999999998,19.11,11595.970000000003,-953.7100000000006,-56.92567567567569,0.28716216216216217,0.4307432432432431
12546,JIM BEAM BRANDS COMPANY,525,31.0,750.0,39.99,54.0,1674.0,5.0,199.95000000000002,159.96,3.9400000000000004,123880.96999999999,-1474.05,-88.05555555555556,0.09259259259259259,0.11944444444444445
4425,MARTIGNETTI COMPANIES,23895,5.4,750.0,7.99,310.0,1673.9999999999995,76.0,607.24,351.56000000000023,8.440000000000001,144929.24,-1066.7599999999995,-63.72520908004778,0.24516129032258063,0.3627479091995222
1128,BROWN-FORMAN CORP,6481,10.13,750.0,15.99,165.0,1671.4500000000003,12.0,179.88000000000002,74.95,1.3400000000000003,68601.68000000001,-1491.5700000000002,-89.23808669119626,0.07272727272727272,0.10761913308803733
4425,MARTIGNETTI COMPANIES,29353,17.41,750.0,28.99,96.0,1671.3600000000001,9.0,251.91,167.94,1.0,144929.24,-1419.45,-84.92784319356691,0.09375,0.15072156806433082
10754,PERFECTA WINES,36992,10.06,750.0,14.99,166.0,1669.9600000000003,40.0,679.5999999999999,220.87000000000003,4.460000000000001,28720.52,-990.3600000000004,-59.30441447699347,0.24096385542168675,0.4069558552300653
3252,E & J GALLO WINERY,18856,3.92,750.0,5.99,426.0,1669.9199999999992,65.0,389.35000000000025,245.59000000000015,7.220000000000003,61966.909999999996,-1280.5699999999988,-76.68451183290215,0.15258215962441316,0.2331548816709785
8320,SHAW ROSS INT L IMP LTD,43124,4.1,300.0,5.99,407.0,1668.7000000000005,53.0,317.4700000000001,95.83999999999999,2.3200000000000007,3151.9200000000014,-1351.2300000000005,-80.97501048720561,0.13022113022113022,0.1902498951279439
9815,WINE GROUP INC,42678,3.33,750.0,4.99,501.0,1668.3300000000004,58.0,291.4200000000001,196.61000000000007,6.430000000000002,27100.409999999996,-1376.9100000000003,-82.53223283163403,0.1157684630738523,0.17467767168365972
3252,E & J GALLO WINERY,35578,4.57,750.0,9.99,365.0,1668.0499999999997,59.0,589.4100000000003,469.53000000000026,6.520000000000004,61966.909999999996,-1078.6399999999994,-64.66472827553127,0.16164383561643836,0.35335271724468714
7153,PINE STATE TRADING CO,3533,13.23,750.0,17.99,126.0,1666.9800000000005,13.0,268.87,247.88000000000002,10.259999999999998,15884.819999999998,-1398.1100000000006,-83.8708322835307,0.10317460317460317,0.161291677164693
10754,PERFECTA WINES,17187,11.03,750.0,16.99,151.0,1665.5300000000002,29.0,492.71000000000004,135.92,3.24,28720.52,-1172.8200000000002,-70.41722454714116,0.19205298013245034,0.2958277545285885
4425,MARTIGNETTI COMPANIES,37048,26.84,750.0,45.99,62.0,1664.08,0.0,0.0,0.0,0.0,144929.24,-1664.08,-100.0,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,806,10.39,1000.0,12.99,160.0,1662.4000000000005,28.0,363.72,246.81000000000006,29.400000000000002,123880.96999999999,-1298.6800000000005,-78.12078922040425,0.175,0.2187921077959576
10754,PERFECTA WINES,12534,6.89,750.0,11.99,241.0,1660.4900000000007,19.0,189.80999999999997,149.85,2.1000000000000005,28720.52,-1470.6800000000007,-88.56903685056821,0.07883817427385892,0.11430963149431787
4425,MARTIGNETTI COMPANIES,6687,10.06,750.0,14.99,165.0,1659.9,14.0,209.86,149.9,1.5500000000000003,144929.24,-1450.04,-87.35706970299415,0.08484848484848485,0.12642930297005844
4425,MARTIGNETTI COMPANIES,8875,15.33,1500.0,22.99,108.0,1655.64,3.0,70.97,70.97,0.66,144929.24,-1584.67,-95.71344011983281,0.027777777777777776,0.04286559880167186
9165,ULTRA BEVERAGE COMPANY LLP,20375,137.92,750.0,199.99,12.0,1655.04,0.0,0.0,0.0,0.0,68054.70000000003,-1655.04,-100.0,0.0,0.0
8004,SAZERAC CO INC,2582,11.8,750.0,19.99,140.0,1651.9999999999998,22.0,329.7800000000001,299.80000000000007,17.359999999999992,50293.62000000002,-1322.2199999999998,-80.03753026634382,0.15714285714285714,0.19962469733656182
4425,MARTIGNETTI COMPANIES,34014,34.41,750.0,57.99,48.0,1651.68,2.0,119.98,119.98,0.22,144929.24,-1531.7,-92.73588104233266,0.041666666666666664,0.07264118957667345
9552,M S WALKER INC,44107,10.52,750.0,15.99,157.0,1651.6399999999999,4.0,75.96,55.97,0.44,55551.819999999985,-1575.6799999999998,-95.40093482841297,0.025477707006369428,0.04599065171587029
10754,PERFECTA WINES,44292,8.38,750.0,12.99,197.0,1650.8599999999997,21.0,320.79,105.92999999999999,2.3700000000000006,28720.52,-1330.0699999999997,-80.56830985062331,0.1065989847715736,0.19431690149376693
8892,TRINCHERO FAMILY ESTATES,25039,5.34,1500.0,9.99,309.0,1650.0599999999993,37.0,294.15,174.89999999999998,8.27,11595.970000000003,-1355.9099999999994,-82.17337551361769,0.11974110032362459,0.1782662448638232
9552,M S WALKER INC,46934,10.31,750.0,17.99,160.0,1649.6000000000001,67.0,1141.4900000000002,611.4100000000002,7.480000000000002,55551.819999999985,-508.1099999999999,-30.80201260911735,0.41875,0.6919798739088264
3089,SIDNEY FRANK IMPORTING CO,5094,2.68,100.0,3.49,615.0,1648.1999999999998,0.0,0.0,0.0,0.0,8549.550000000001,-1648.1999999999998,-100.0,0.0,0.0
17031,FLAG HILL WINERY & VINEYARD,37121,8.72,750.0,12.99,189.0,1648.0800000000006,43.0,558.5700000000002,415.6800000000002,4.749999999999999,1573.3099999999997,-1089.5100000000004,-66.10783457113733,0.2275132275132275,0.33892165428862675
12546,JIM BEAM BRANDS COMPANY,5662,7.19,750.0,9.99,229.0,1646.5099999999998,36.0,395.6400000000002,362.67000000000013,28.41999999999998,123880.96999999999,-1250.8699999999994,-75.97099319165991,0.1572052401746725,0.2402900680834008
2242,DELICATO VINEYARDS INC,16431,6.12,750.0,9.99,269.0,1646.2800000000002,63.0,629.3700000000001,269.7300000000001,7.030000000000004,7982.649999999999,-1016.9100000000001,-61.770172753116114,0.2342007434944238,0.38229827246883885
4692,KOBRAND CORPORATION,34947,6.28,375.0,11.49,262.0,1645.3599999999992,5.0,57.45,57.45,0.3,9139.38,-1587.9099999999992,-96.5083629114601,0.019083969465648856,0.03491637088539896
9819,TREASURY WINE ESTATES,19740,10.95,750.0,15.99,150.0,1642.5000000000007,9.0,224.91000000000003,99.96,1.01,14836.570000000005,-1417.5900000000006,-86.30684931506849,0.06,0.13693150684931502
7153,PINE STATE TRADING CO,12155,6.7,750.0,9.99,245.0,1641.5000000000005,17.0,202.83,154.87,1.8800000000000003,15884.819999999998,-1438.6700000000005,-87.64361864148646,0.06938775510204082,0.12356381358513552
10754,PERFECTA WINES,38950,6.8,750.0,9.99,241.0,1638.7999999999993,18.0,209.82,127.88999999999997,2.0000000000000004,28720.52,-1428.9799999999993,-87.1967293141323,0.07468879668049792,0.12803270685867713
4425,MARTIGNETTI COMPANIES,39983,7.89,1500.0,14.99,207.0,1633.2299999999996,29.0,431.71000000000004,191.87000000000003,6.53,144929.24,-1201.5199999999995,-73.56710322489789,0.14009661835748793,0.26432896775102105
9165,ULTRA BEVERAGE COMPANY LLP,3292,135.99,750.0,169.99,12.0,1631.88,0.0,0.0,0.0,0.0,68054.70000000003,-1631.88,-100.0,0.0,0.0
4950,LATITUDE BEVERAGE COMPANY,24301,5.47,750.0,9.99,298.0,1630.0600000000009,0.0,0.0,0.0,0.0,1609.9999999999995,-1630.0600000000009,-100.0,0.0,0.0
9744,FREDERICK WILDMAN & SONS,47009,8.44,750.0,15.99,193.0,1628.9199999999998,16.0,243.34,106.92999999999999,1.79,3999.9299999999994,-1385.58,-85.06126758834075,0.08290155440414508,0.1493873241165926
10754,PERFECTA WINES,43224,9.2,750.0,13.99,177.0,1628.4000000000005,12.0,200.88,166.9,1.3200000000000003,28720.52,-1427.5200000000004,-87.66396462785556,0.06779661016949153,0.12336035372144431
9552,M S WALKER INC,10267,24.65,750.0,39.99,66.0,1626.9,5.0,179.95,107.97,0.56,55551.819999999985,-1446.95,-88.93908660642941,0.07575757575757576,0.11060913393570593
3960,DIAGEO NORTH AMERICA INC,3987,8.65,750.0,12.99,188.0,1626.2000000000003,168.0,1846.3200000000008,967.1200000000006,132.34000000000012,257032.07000000007,220.12000000000057,13.535850448899309,0.8936170212765957,1.1353585044889931
9815,WINE GROUP INC,24003,4.54,1500.0,7.99,358.0,1625.3200000000004,79.0,552.2100000000002,363.48000000000025,17.58,27100.409999999996,-1073.1100000000001,-66.02453670661777,0.2206703910614525,0.3397546329338223
516,BANFI PRODUCTS CORP,8630,5.47,750.0,7.99,297.0,1624.5900000000006,26.0,215.74,157.81,2.8600000000000008,8510.410000000002,-1408.8500000000006,-86.72034174776405,0.08754208754208755,0.13279658252235946
1392,CONSTELLATION BRANDS INC,29407,10.33,750.0,14.99,157.0,1621.8100000000004,43.0,687.5700000000002,479.70000000000016,4.7600000000000025,79528.99,-934.2400000000002,-57.60477491198106,0.27388535031847133,0.4239522508801894
3924,HEAVEN HILL DISTILLERIES,3321,6.93,1000.0,9.29,234.0,1621.62,62.0,575.98,185.7999999999999,65.1,14069.869999999995,-1045.6399999999999,-64.48119781453114,0.26495726495726496,0.35518802185468856
1392,CONSTELLATION BRANDS INC,8567,6.75,3000.0,9.99,240.0,1620.0,22.0,219.78000000000003,139.85999999999999,9.900000000000002,79528.99,-1400.22,-86.43333333333334,0.09166666666666666,0.13566666666666669
2561,EDRINGTON AMERICAS,2982,52.23,750.0,69.99,31.0,1619.13,4.0,319.96,319.96,3.16,9654.500000000002,-1299.17,-80.2387702037514,0.12903225806451613,0.197612297962486
17032,JEWELL TOWNE VINEYARDS,35318,7.46,750.0,11.49,217.0,1618.8199999999997,22.0,252.78,229.80000000000004,2.4200000000000004,283.60999999999996,-1366.0399999999997,-84.38492235084814,0.10138248847926268,0.15615077649151854
4425,MARTIGNETTI COMPANIES,21178,9.03,750.0,13.99,179.0,1616.3699999999997,0.0,0.0,0.0,0.0,144929.24,-1616.3699999999997,-100.0,0.0,0.0
9552,M S WALKER INC,15399,7.28,750.0,11.99,222.0,1616.1599999999994,25.0,299.75,155.87,2.7800000000000002,55551.819999999985,-1316.4099999999994,-81.45295020295019,0.11261261261261261,0.18547049797049803
7239,REMY COINTREAU USA INC,1860,46.15,750.0,59.99,35.0,1615.25,1.0,69.99,69.99,0.79,16978.669999999995,-1545.26,-95.6669246246711,0.02857142857142857,0.04333075375328896
9165,ULTRA BEVERAGE COMPANY LLP,2920,46.15,750.0,69.99,35.0,1615.25,4.0,239.96,239.96,3.16,68054.70000000003,-1375.29,-85.14409534127843,0.11428571428571428,0.1485590465872156
10754,PERFECTA WINES,36081,134.58,750.0,274.99,12.0,1614.96,0.0,0.0,0.0,0.0,28720.52,-1614.96,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,25777,8.96,750.0,13.99,180.0,1612.8,8.0,103.91999999999999,77.94,0.89,144929.24,-1508.8799999999999,-93.55654761904762,0.044444444444444446,0.0644345238095238
480,BACARDI USA INC,4450,18.51,750.0,24.99,87.0,1610.3699999999994,9.0,260.90999999999997,202.93,7.090000000000001,89286.26999999999,-1349.4599999999996,-83.79813334823675,0.10344827586206896,0.16201866651763264
4425,MARTIGNETTI COMPANIES,8149,11.25,750.0,17.99,143.0,1608.75,12.0,239.88000000000002,199.9,1.3200000000000003,144929.24,-1368.87,-85.08904428904428,0.08391608391608392,0.14910955710955712
9552,M S WALKER INC,41062,11.91,750.0,17.99,135.0,1607.8500000000001,6.0,107.94,71.96,0.66,55551.819999999985,-1499.91,-93.2866871909693,0.044444444444444446,0.06713312809030693
9819,TREASURY WINE ESTATES,16837,3.42,750.0,5.99,470.0,1607.3999999999994,52.0,358.4800000000002,261.6200000000001,5.750000000000001,14836.570000000005,-1248.9199999999992,-77.69814607440586,0.11063829787234042,0.22301853925594148
1392,CONSTELLATION BRANDS INC,23650,7.99,750.0,12.99,201.0,1605.9900000000002,8.0,119.92,74.95,0.88,79528.99,-1486.0700000000002,-92.53295475065224,0.03980099502487562,0.07467045249347753
9552,M S WALKER INC,34763,7.79,750.0,11.99,206.0,1604.7400000000002,15.0,179.85,143.88,1.6500000000000004,55551.819999999985,-1424.8900000000003,-88.79257699066517,0.07281553398058252,0.11207423009334844
